,ENGLISH_TRANSLATION,SCORE,SENTIMENT_LABEL
396,wise he team aye rok rok what play can gse sports ho play,0.7845,positive
397,pass understand i thick vern leave it dishonor jisk four money unk सथ्,-0.0516,negative
398,bc murder free cancer out ghome गोवेर्न् valon अवधेश्दुबेय् nun,-0.7783,negative
399,new india new pm friend poor j velcom thank you yes and hum subs lokpriya fear companion and देश्वसियोन्,0.2732,positive
400,chatham raj earth the cord mistake born,-0.34,negative
401,move india move भैजन् sultan bharat nun,0,neutral
402,views favourit ह्न् recruited dhon घ्र् duty yes balki ac bond hindi pakat yes dosra moth,0.6597,positive
403,anti hindu anti nation pakistani india st ink just let&#39;s go kanhaiya hafeez nagrik,-0.5574,negative
404,say sigh pad jay the request mannyi jai say holy russian update,0.0258,positive
405,ल्य्च् self त्म्ह्रि baat perk the murderer,-0.6808,negative
406,सोन् bander front dirty die kr भग् his tell me blag nun,-0.7783,negative
407,ticket silence please keep bjp deade nun,0.3182,positive
408,congress absolutely that&#39;s right nirupam pa some escape j boleg the corridor,0.1779,positive
409,bengal worker mr call from more bjp the murderer knh journalist nun,-0.7063,negative
410,word explain love respect dear keep go blast enjoy day may get what nun,0.9201,positive
411,parisian seventy allah people lauti dolat his signature take amen nun,0,neutral
412,sir pp made person comment pleas focus ship resolve th lotus acquittal admi hi ignor nun,0.3818,positive
413,the worry year one get st पत्रग् nafrat a lot because abh years aram do do related dont,-0.4404,negative
414, told girl  night lie s nun,0,neutral
415,drop name ask question age height far song birthday bad habit best friend good habit nun,0.6908,positive
416,certify m visible nun,0,neutral
417,bjp head good कनेनेआप्को from c o,0.4404,positive
418,birthday who stay bless s birthday hippie happiness allah pucca कम्यब् cran,0.7506,positive
419,weekend the tax school reach satisfact day गोन्द् घिसन् milt notch nun,0.0258,positive
420,problem well know behaviour isn such give nhi giving live the floor live kiss she lyrics,0.5574,positive
421,air to paid oil will take mn circar country pur bant sambhal rahab yes वलोन् salari,0.4019,positive
422,पकिअतन्,0,neutral
423,main sasha nvz chor theft kr income th halki why? of course open august nun,0,neutral
424,usual ill see गन्ज् उछ्हल् the way nasty pro see the way nun,-0.7506,negative
425,exact pakistani team bass india shono jayato yhhh haro hmmm s love item mukbil aao nun,0.6369,positive
426,sir homeopaths doctor got bc health pranam ayush the place ग्न्म् nurse c ommunity phew nun,0,neutral
427,india pray paul never leave post bjp dirty bjp a,-0.1159,negative
428,anchor rubik भोउत् baddi true to speak great your सथ् her,0.7845,positive
429,love away तन्त् lenny memek the new bayquay seru sape settled down kasur the new yes तन्त् lenny however kit ber c int ल्घ् तन्त् lenny nun,0.7845,positive
430,wish bless armada month almost power bollywood very hippie रम्जान् c tabu,0.6705,positive
431,¿ bow = teleport ll = may = est á you yesterday tuiteando sobr le league give लस् leynd बुएन् wukong luch oatra linea loss mago and nun,-0.3182,negative
432,sex memesdaili batan mt me ykn will sedliffe meme nun,0,neutral
433,"sera match main team slip no, not at all the hole sal start pressure dal chl jat nun",-0.296,negative
434,seat thank bjp आन् me योग्दन् improvement nun,0.6705,positive
435,much high humid under lawn suit स्ति c कि bohat puran life nun,0,neutral
436,the world masoam did not swim off allah zoot बुल्वय् masoam look nun,0,neutral
437,problem matas public fayd only उथयेन्ग ginkgo second some swabhiman,-0.4019,negative
438,began madarchod lady suld gold in beti chode tumult सुध्रोग्,0,neutral
439,spread face news mom न्त् muslim rate nun,0,neutral
440,day merit uninvited kitchen summer भोओल्नय् what guest haute पुहन्च् being nun,0.4215,positive
441,incendiary caste pig sister like bv abb that,0.3612,positive
442,interact interact grey meh larky sey nhi krung me sey first nun,-0.0258,negative
443,paul sir congress beach log per vichardhar bharat janta p bitch w,-0.5859,negative
444,ross mp jai modiji jai,0,neutral
445,sir pp jay of you bjp on the side j.e.t. सुभ्कम्नय् country uchaiyo take,0,neutral
446,did air parisian gale to speak nhe therefore door door this fir fir bolti nun,0,neutral
447,match bad per india jay cup aj sb keh the as a huw friends buzzy ल्य् ciao idr a huw nun,-0.1027,negative
448,sir ask beth well qualify anet tomorrow hmm unemployed vajjud beyond post vajjud nun,0.2732,positive
449,bc effort career improve you अत्तेन्त् lele so much जान्त् to do ल्ग्,0.4404,positive
450,had muslims christ to become kosi mt do do veins solution some can to you,0.3182,positive
451,think voter vote gods like जाहिल् everi bjp devotion netih mindsikk nun,0.6705,positive
452,understand mean get electricity न्त् safe,0.4404,positive
453,hindu dr hindu marth pehle maruitui suffering bharat nhe keht some nun,-0.4767,negative
454,wish s may grant good end allah ok noor allah dunih nun,0.8519,positive
455,manifesto problem anti take the unadi chestundu ink,-0.6124,negative
456,radial sigh काओन् say bhagat chandrashekhar today jais country hold born nhi,0.0258,positive
457,rise mud hhhhh allah moulan companion what defense firms उथन्,0.128,positive
458,congratul ask follow who ram ram boy money money gyay like this good logic crow happiness s nun,0.8582,positive
459,wish meet greet oh quay play kaninang nag ako sun magkit tayaoo p कनमन् द्यन् on makpag,0.5994,positive
460,photo diploe d extra उस्दिन् will sell nun,0,neutral
461,farmer org s beauty द्रमत् nun,0.5859,positive
462,band abey lady do free goods to meet,0.5106,positive
463,anchor सुध्रोग् bjp paltu chitput ghatna bt the way such fatty nun,0,neutral
464,pp zardari sub shikari zardari zardari full sharon fire acquittal nun,-0.34,negative
465,trust hair last me you bari meko c irc merv giving nun,0.6908,positive
466,prime q zaleel country minist the corridor giving phew damky giving घद्दर् nhi nun,0.5859,positive
467,st day school aaaaaay mag century d. nun,0,neutral
468,parisian thank well research review featurefilm come talash what her home story free zeyekefilm nun,0.7845,positive
469,new month yahweh still settle case thank mrs way fro hippie belov merci सेउन् ogunfill,0.3612,positive
470,far film come soon tease अर्दास्करान् the post the post,-0.3182,negative
471,spear someone love away remember good beauty the good allah allah nun,0.93,positive
472,song lover conn by ak yes nun,0.7579,positive
473,birthday away blesssss hippie she smiled settled down to stay valle father father nun,0.5423,positive
474,yes got right remove except believe human human infiltrate hurtur,0.4019,positive
475,sir yes sirhani fesl baat listen,0.4019,positive
476,oath plain media agenda media but let&#39;s bantavar rajneeti rajnet cum valle more duty nun,0,neutral
477,world cup postpone stardom some june will live,-0.2263,negative
478,truth sub fowz country walk sakti strong accountant haram khor chor जहिल् bay amen seuss,0.6808,positive
479,make nhi अंखेइन् look rhi them ka q allah pucca raaz love lea nun,0.6369,positive
480,pass news secure your nhi asi paltu things visible the way country li zoroari,0.34,positive
481,news pass gutta news scar sweet sal to you billi subscription लेकिन् bikbot इत्न् the way only blood,0.4588,positive
482,dream see about perform chronic sync nun,0.25,positive
483,ash country tarkki they pehle आन् b,0,neutral
484,beautiful cell wonderful kamar mulakat sakti देन् baat cancer milung,0.4939,positive
485,young india youth congratul cm pad the love khandu more i swear more nun,0.575,positive
486,use write em band  pehle poetri write write year emot खतम् will be,0,neutral
487,birthday may stay bless say hippie fati churail money money money sh allah nun,0.4215,positive
488,hotel hollow scene bak hi habitu liar fond c reat nun,-0.1027,negative
489,know well bc m hyderabad owaisi,0.2732,positive
490,bone if ay abhinandon कप्द् hummer post kehn,0,neutral
491,banerje man mamt angry country do bjp nhi usk himself ego himself kansh tip li,-0.5106,negative
492,great ja j.e.t. सुभ्कम्नय् mahant li pug pug the fire badhe,0.4019,positive
493,model town dead spare bhagori pehle his signature world siasat sports body only death nun,-0.8481,negative
494,know anyway fight everyone st love jenni i bb uvu nun,0.3818,positive
495,pledgeagainstcorrupt good more bless us give us power master save,0.8479,positive
496,ideal want see led aaj rajniti jai ministries nun,0.5719,positive
497,few got sip of the स्य्द् it is so really nun,0,neutral
498,madam in mistake free name peech lg motiv crw giving,0.5106,positive
499,friend bless cut daughter pus suggest beauty name start q allah grand,0.8934,positive
500,explain know everyone proud matter dont week wisdom,0.1088,positive
501,congress gutta say kalutosh bolt j nun,0,neutral
502,muslin right country always usk fundament mill muslims jantantra hish free owa,0.5106,positive
503,pp att load love respect brother allah pucca appki family sabrejmell firm amen nun,0.8074,positive
504,kari marriage भरत्थिसेइद्,0,neutral
505,parisian captain tie iccworldcup इत्न् poor give can,-0.4767,negative
506,is boy india mean right choose chot demo ccré,0,neutral
507,tm tax tm log money why घरेएब अवाम् money theft krt this kr the head अवाम् flame,0,neutral
508,sharp got sal only juml a bjp circar jumla sew,0,neutral
509,j hindustan hindustan login himself ok nhi सोन्च् god name bjp jais victory,0.5106,positive
510,name,0,neutral
511,south africa even world cup far like letter cricket tri apolog subban nun,0.3612,positive
