,Unnamed: 0,TWEET,SCORE,SENTIMENT_LABEL,CALC_SCORE,CALC_SENTIMENT_LABEL
307,307,muslim tustikarad hindu virodbhrashtachar public bevkuf samajhkar safe jhuthbharat sbhya,1,neutral,1.0,positive
308,308,fake news coz yrf itni badi galti ni krga shahrukhkhan action psnd nhi krgi audi,1,neutral,-2.6666666666666665,negative
309,309,aplogo betetctet 201117 walo majak banakar,0,negative,0.0,neutral
310,310,tyagi happi birthday aditi tyagi bhagvan prathna khudka channel khul jay pura di,1,neutral,0.0,neutral
311,311,sarkar kos nhi fe,0,negative,-2.0,negative
312,312,bapa 26veen mubarak mubabbat bapa barh jaati jb mure e kamil nigran e shoo,1,neutral,0.0,neutral
313,313,chub kutt awlaad baap sale india tu ja nepal ag,0,negative,0.0,neutral
314,314,mohabbat dekhna sawaab mujh sawaab kamaan 14 year ol,2,positive,3.0,positive
315,315,ratia wais gulami asli wajah sangh batat hong aapsi dushman,0,negative,0.0,neutral
316,316,lagta old age cross kr chuki han nan,1,neutral,0.0,neutral
317,317,jb tk ais chutiy rheng bharat aag nhi badh skta saal cast pichhwad daal lo,0,negative,-3.0,negative
318,318,killer sunoo nt know whether correct news wrong pubg tou nai final sai kafi pehlay chor di nan,1,neutral,-2.0,negative
319,319,mani thank kind wish lallu nan,2,positive,1.6666666666666667,positive
320,320,owaisi sahab mil issu haal karn koshish kare aachr insan lag,2,positive,-1.0,negative
321,321,beast usk perosn problem 20 khelna 50 kheln differ agr whi wc perform nhi kr pata,1,neutral,-2.0,negative
322,322,pick weekend anthoni smith volkan oezdimir jimi manuwa chris fishgold damir hadzov sung bin serg,1,neutral,0.0,neutral
323,323,aksebdkrak neta congress committe meat member nay post mileg congress aag badt javo nan,1,neutral,0.0,neutral
324,324,trah chawalon sirf maryam safdar calibri khush hoskti,1,neutral,3.0,positive
325,325,bahot bahot badhai nation pm2 term sir jee nan,1,neutral,3.0,positive
326,326,music life thank chhote ustad salman ali post instagram stori today,1,neutral,2.0,positive
327,327,amethi bjp pilla mara bjp neta kutti media esko ais dhika jais cm pm mer hol,0,negative,-4.0,negative
328,328,allah dont worri ramadan time dua allah qubul karthi hon main dua karti hun appki nan,2,positive,3.0,positive
329,329,rahn veri nice ane kill shotlock hard boss congrat nan,2,positive,-0.3333333333333333,negative
330,330,sharma4 tu sharif ladki aisa copi past karti femal ladi shobha deta,0,negative,2.0,positive
331,331,ricardo pat philip mario ndez mariochalatetorr el chepe ardin nan,1,neutral,0.0,neutral
332,332,org dadoo charger batay banda chay sath biscuit deta,1,neutral,2.0,positive
333,333,still far better mms govt r connect number economi share,1,neutral,1.5,positive
334,334,gaddar loag ajib khate ghar help kart padoshi abdulla mehbuba consress paidaish nan,0,negative,-0.5,negative
335,335,maker oho ktna pyara lag nazr nae marna,0,negative,-0.6666666666666666,negative
336,336,zyada chota ted talk tho serious guy leav fuck alon nan,2,positive,-4.0,negative
337,337,exe ntf dil asit baar jitog nan,2,positive,0.0,neutral
338,338,amen great job thank beaten good,2,positive,1.5,positive
339,339,youtub view vote samjhn agar bar jita jitega bharat,0,negative,0.0,neutral
340,340,brook store usual substitut line main thing sell,0,negative,0.0,neutral
341,341,dear indira india sach nice person appreci averi bodi,2,positive,2.6666666666666665,positive
342,342,chahe seat samajh lo ink dwara kiy ghotal,0,negative,0.0,neutral
343,343,receiv time power women award categori bureaucraci 28th may dedic award colleagu ar nan,1,neutral,3.0,positive
344,344,dmk jaisi anti hindu parti vote kart nan,0,negative,-1.0,negative
345,345,inta goal achiev karl ism bharat naiya paar jayegi gods jikr sachhai mohtaj nan,0,negative,0.0,neutral
346,346,insan insan insan1 happi birthday insan1 sister papa nan,1,neutral,0.0,neutral
347,347,hooo ggod pleas tell im fan incred nan,1,neutral,3.0,positive
348,348,nice congratul mam desh rakh aag nan,2,positive,3.0,positive
349,349,like egg hate banana nan,2,positive,-0.5,negative
350,350,attent godi media 5 sal gae gobar hindu muslim 3 talaq etc dabat ker ker desh bhala kiy,2,positive,2.0,positive
351,351,total understand usual pretti done sona well know,1,neutral,0.0,neutral
352,352,congress sp spokesperson arah polit cricket agay nan,1,neutral,0.0,neutral
353,353,shayad shair jink dil acch kismat kharaab hume kissi shikaayat shaya,1,neutral,-3.0,negative
354,354,love continu inspir peopl alway rememb alway f,2,positive,3.0,positive
355,355,khud sharda chitfund ghotal pramukh waiti duaro daket bolti khud c,0,negative,0.0,neutral
356,356,muslimo chatukar tu muslimo mude uthata delhi dhurav tyagi maar gya meerut,0,negative,0.0,neutral
357,357,underestim power ballpoint pen matter chai walla street time great level htt nan,1,neutral,2.0,positive
358,358,tun chuteya pagal sala teinu kha c phla aukaat ch kr aukaat boot,0,negative,-3.0,negative
359,359,20 saal ram mandir sake aaj west bengal pish pade dollar 7,0,negative,0.0,neutral
360,360,lawyer tutor sagay actual ask refund tuition fee un nan,1,neutral,0.0,neutral
361,361,mitali haramkhor ladna chaha phasa,0,negative,0.0,neutral
362,362,hlo god cricket apko sabs ayada kon bowler pitayi kart huy maza aata sachinopensagain nan,2,positive,2.0,positive
363,363,ca nt wait happyacadem workshop still time regist eent friday gnurs,2,positive,0.0,neutral
364,364,mt pchna yup twistooo rubber like gud health nan,2,positive,2.0,positive
365,365,jeet jasahn manan allah khud aye threatr unonhn modiji badhai,1,neutral,3.0,positive
366,366,tailor maa ankh abbu suit size dy aya kanjr abbu size seeee diyaa,0,negative,0.0,neutral
367,367,sir light sinc 1020 pm tilak nagar west delhi nan,1,neutral,0.0,neutral
368,368,thank chopra1 hope recov well best wish,2,positive,2.0,positive
369,369,ind,1,neutral,0.0,neutral
370,370,dharam baha alawa ghodi paa kuch gdp gaha karegi salari cut di,0,negative,-1.0,negative
371,371,india sartaj mr narendramodi bhartiyon taraf badhai,2,positive,3.0,positive
372,372,bhaiyya bjp jeet gaye seat kahe khunna bses,1,neutral,3.0,positive
373,373,jita hitlet v burnol tume chahiy kaam ginat bjp cow gobar,0,negative,0.0,neutral
374,374,bjp talw chatog tab congress nahin dikhega jaleel hoge dal,0,negative,-2.0,negative
375,375,ahmd jihadi like mujh sikhayeg bhakt support,0,negative,2.0,positive
376,376,arushi shine glow bnane kamin,1,neutral,0.0,neutral
377,377,thank come live miss duaa lia har namaz duaa krti hn nam la r aesa nan,1,neutral,-1.0,negative
378,378,lover loool yaahn woke sawaal matlub romanc enjoy karn insaan nan,1,neutral,2.0,positive
379,379,woke beauti featur thank,2,positive,2.0,positive
380,380,dekoyou good form see got far unfortun time nan,0,negative,3.0,positive
381,381,sharma4 evm dhand sakti hbut etn bade level congress agar vote lene andar,0,negative,0.0,neutral
382,382,chori baat kisn bjp congress ghotal kiy kal congressi ev,1,neutral,0.0,neutral
383,383,canni believ av excit new car want go fun tell patch nan,2,positive,2.5,positive
384,384,saadi hame pta ager sath tumari sadi jay,0,negative,2.0,positive
385,385,bhakton lagta main side li khatarnak baat disagre,2,positive,-3.0,negative
386,386,long rock roll und steal love von mando diao matter king leon,2,positive,0.6666666666666666,positive
387,387,sirfsabko yaad dilaiy flyover aapn 25 crore 50 crore 75 crore 125 cro,0,negative,0.0,neutral
388,388,mla bjp mayor bjp mp bjp dhayan deta pls look nan,0,negative,0.0,neutral
389,389,labon keh paay un haal dil smjhe khamoshi cheez,1,neutral,0.0,neutral
390,390,1 tareek de 20 30 saal khus raheg 1 jana khus rahega case chal hae 1 jana khus,1,neutral,0.0,neutral
391,391,absolut correct honbl true patriot hinduism dharma fighter woman sadhvi madam namo namo jai,2,positive,0.0,neutral
392,392,love r lovez one side sunkr dukh,1,neutral,0.0,neutral
393,393,dharam adhar per desh batwara muslim pakistan bangladesh mila hindu si,0,negative,0.0,neutral
394,394,jaaz saab salo saal pend case soultion maza aata inko public pais month case miljay nan,0,negative,3.0,positive
395,395,kodwa guy gave us thandiw forget nation man intern treasur protect nan,2,positive,0.0,neutral
396,396,ai rok rok kay khel saktey jiesey khelt hoo wiesey hee khelo team,2,positive,-2.0,negative
397,397,samajh aay thik warna badhao bhaichaara jisk pass chaara pais unk sath,1,neutral,2.0,positive
398,398,bc murder kark bahar ghoom govern waalon free avadheshdubey nan,0,negative,-0.5,negative
399,399,welcom new india new pm mannia yasaswi friend wa hamar sabs lokpria bhayi sahab wa poor deshwasiyon j,2,positive,-2.0,negative
400,400,raja prithiwi raj chauhan galti paida,0,negative,-3.0,negative
401,401,bhaijan movi india sultan movi bharat nan,2,positive,0.0,neutral
402,402,views0 favourit hn bhartan dhona ghr duti hy baqi aik bnda handi pakaata hy dosra roti,2,positive,0.0,neutral
403,403,anti hindu anti nation inka bas chale kanahiya pakistani hafij india 1st nagrik,0,negative,-1.0,negative
404,404,say anurodh manniy jai bhan singh pawaiya rastriy adyakch pad jay,2,positive,0.0,neutral
405,405,lych aat tmhri baat parkya hatya,0,negative,-5.0,negative
406,406,son bander agr gand mar kr bhag usko boliyo blega nan,0,negative,-4.0,negative
407,407,chupak rakho bjp ticket dede nan,1,neutral,0.0,neutral
408,408,bilkul sahi nirupam congress paa kuch bacha ja boleg galiya,0,negative,0.0,neutral
409,409,bengal 40se jyada bjp worker hatya knha mr call patrakar nan,2,positive,-5.0,negative
410,410,word explain love respect dear keep go blast enjoy day may get whatev nan,2,positive,2.3333333333333335,positive
411,411,sattar allah logoon pakistan louti dolat hisaab le ameen nan,2,positive,0.0,neutral
412,412,kamal sir app bari admi hay ignor made person comment pleas focus cmship resolv th nan,2,positive,0.0,neutral
413,413,patrag nafrat bahot chuki abh 4 saal tho araam karo sambit dont worri 5 year one get st,1,neutral,0.0,neutral
414,414,told girl nigga lie smh nan,1,neutral,0.0,neutral
415,415,drop name ask question 1 age 2 height 3 fav song 4 birthday 5 bad habit 6 best friend 7 good habit nan,2,positive,0.5,positive
416,416,certif 167m dikha nan,1,neutral,0.0,neutral
417,417,bjp sari shubh kananeaapko seco,2,positive,3.0,positive
418,418,happi birthday khush rho allah pak kamyab krain stay bless 1 50 birthday,2,positive,2.6666666666666665,positive
419,419,weekend tho tab 5 din school gond ghisn milta noth reach satisfact nan,2,positive,1.0,positive
420,420,itni problem de nhi deta jiya talakh well know jiya behaviour kisa ti kisn bola,0,negative,-2.0,negative
421,421,tiran tel loge mna sarkar desh pura banta sambhal rahaba 03apr tv hous walon salari,0,negative,0.0,neutral
422,422,pakiatan,1,neutral,0.0,neutral
423,423,nwaz chor chori kr aaya tha2013 main 4 halqi kiun nai kholi agar sacha nan,0,negative,3.0,positive
424,424,dur dekha ganj uchhal rhe xiami 7 pro dekha ubbal rhe nan,1,neutral,0.0,neutral
425,425,shono exact jeeto yhh haro hmma sa pyar pakistani team bss india mada mukabil aoo nan,2,positive,3.0,positive
426,426,pranam sir ayush homoeopathi doctor jagah govt bsc gnm nurs communiti health offic nan,1,neutral,0.0,neutral
427,427,bjp india pray rahul gandi never leav post bjp e,0,negative,1.0,positive
428,428,rubika bhout badiya sach boln mahan anchor aapk sath har,2,positive,1.6,positive
429,429,ewe tant leni memek nya becek seru sape basah kasur nya haa love tant leni tar kita ber cinta lgh tant leni nan,2,positive,0.5,positive
430,430,wish veri happi bless ramadan ramjaan month almost power celebr tabu bollywood,2,positive,1.5,positive
431,431,est tu hijo tuiteando sobr la liga de las leyenda btw buen teleport wukong lol lucha otra linea lmao los mago anda nan,1,neutral,3.5,positive
432,432,sex batana mat mujhpar yakeen karega sedlif meme memesdaili nan,1,neutral,0.0,neutral
433,433,parchi nahosat sara match khrab sala shuro main team presher dal chla jata nan,0,negative,-3.0,negative
434,434,bjp 303 seat aan mai yogdan sudhir thank nan,2,positive,2.0,positive
435,435,much sticki high humid unbear bohat purana lawn suit zindabaad nan,2,positive,0.0,neutral
436,436,duniya masoom tareen banda allah jhoot bulway masoom dekho nan,1,neutral,0.0,neutral
437,437,fayda sirf uthayeng jinko dusro problem matlab thoda public swabhimaan,1,neutral,0.5,positive
438,438,madarchod randi sulad suwar maa behan beti chode tumlg sudhrog,0,negative,-5.0,negative
439,439,maam nt spread fake news musalmaan dara nan,2,positive,-3.0,negative
440,440,garmi bhoolnay day kay irrit uninvit mehman houta kitchen puhanch jaata nan,0,negative,0.0,neutral
441,441,aagaya jaat suar bahan pasand bv abba te,0,negative,3.0,positive
442,442,meh larki sey interact nhi krunga mujh sey pehlay interact krley nan,0,negative,-2.0,negative
443,443,rahul sir congress parti vichardhara bharat janta beach pa logo bich v,1,neutral,0.0,neutral
444,444,mp jai modiji jai rss,2,positive,0.0,neutral
445,445,sir apko bjp taraf jeet subhkamnay app desh uchaiyo le jay,2,positive,3.0,positive
446,446,dkh bolna nhe ata dar dar prh apr pakistan gala phar phar bolti nan,1,neutral,-3.0,negative
447,447,aj match bad sb keh ry 92 asa e huwa dosto phr india bazi ly jay kio 83 cup idr e huwa nan,1,neutral,-3.0,negative
448,448,aneeta sir apk kaal hm berojgaar beth well qualifi wabjud pareekha pas wabjud nan,0,negative,0.0,neutral
449,449,tu attent lele bc itna effort jhaant career improv krne lg,2,positive,0.0,neutral
450,450,jada muslimo masiha bann kosi mat karo nase halat kuch sakt tumh,0,negative,0.0,neutral
451,451,jaahil think everi voter vote bjp gods bhakt netih mindsick like nan,0,negative,2.0,positive
452,452,nt understand mean surakshit get electricit,1,neutral,1.0,positive
453,453,hindu marta pehl dr maruitui du bharat hindu nhe kehta kuch nan,0,negative,0.0,neutral
454,454,wish allah khair noor may allah grant good end duniha nan,2,positive,1.6666666666666667,positive
455,455,manifesto lo unadi chestunadu inka problem anti,1,neutral,-1.5,negative
456,456,radha kaon kahta bhagat singh chandrashekhar aajad jais deshbhakt dharati janm nhi,2,positive,-2.0,negative
457,457,hahahaha allah aisey maulana sahab kaum hifazat farmaye mudd uthan,2,positive,0.0,neutral
458,458,mani mani congratul apk 2209 follow gye ese khub tarraki kro khush rho ram ram sa boy _ nan,2,positive,3.0,positive
459,459,kuya khel kaninang 1111 nag wish ako sana magkita tayoooo pa meet greet kanaman dyan oh para makapag,2,positive,1.0,positive
460,460,vyapari usdin photo dialog cd bechega nan,1,neutral,0.0,neutral
461,461,farmer omg beauti dramat nan,2,positive,0.0,neutral
462,462,abey randi gardan muft maal milna band,0,negative,0.0,neutral
463,463,sudhrog bjp paltu anchor chitput ghatna bta rhe itni fatti nan,0,negative,0.0,neutral
464,464,ppp zardari sub bhari shairon shikari zardari ag bari zardari nan,1,neutral,0.0,neutral
465,465,mujh trust tu harr baari meko last circl marwa deta nan,2,positive,1.0,positive
466,466,zaleel mulk prime minist galiya deta offic damkiya deta ghaddar q nhi nan,1,neutral,-2.0,negative
467,467,ayaaaaay mag shat daw 1st day school nan,2,positive,0.0,neutral
468,468,talash pakistan kay har ghar kahani thank muftay well research preview featurefilm zeekayfilm come nan,0,negative,-0.5,negative
469,469,happi new month belov yahweh merci still settl case thank mrs seun ogunfil way fro,2,positive,2.0,positive
470,470,fav film come soon ardaaskaraan paji paji teaser,1,neutral,0.0,neutral
471,471,sad allah separ someon love alway rememb good allah beauti nan,2,positive,1.3333333333333333,positive
472,472,kon bi ak song lover hy nan,2,positive,0.0,neutral
473,473,happi birthday hasin vasiyo rhne vale piti alway blesssss piti nan,2,positive,0.0,neutral
474,474,yes got right remov infiltr except believ human human hater,0,negative,1.0,positive
475,475,sir bhaeya sarahniya fesla baat sunney,1,neutral,0.0,neutral
476,476,oath plaibl media agenda lekar chalu bantawar rajneeti rajneta kam media vale jyada kart nan,0,negative,0.0,neutral
477,477,kuch 05jun world cup postpon jayegaa stardom,1,neutral,0.0,neutral
478,478,truth fouj mulk chala sakti sub mazbut munazam haram khor chor jahil bey eman siasa,0,negative,0.0,neutral
479,479,nhi ankhein dikh rhi un makeup kea prda allah pak raza muhabbat lea nan,2,positive,-2.0,negative
480,480,tumhaar pass news nhi esi faaltu chize dikha rhe desh secur liy jroori,0,negative,-2.0,negative
