,ENGLISH_TRANSLATION,SCORE,SENTIMENT_LABEL
377,"thank you? miss ?? please tell, whats the story of them big puppys .....",0.5775,positive
378,there is no question that you will not be able to enjoy your romance.,0.6808,positive
379,woke beauty feature thank,0.743,positive
380,dekoyou good form see got far unfortun time 's nan,0.4404,positive
381,shame ४ and dhnd ho ho sakti habut et badde level se nahi ki ngress to take forward,-0.4767,negative
382,"talking about theft, the bjp did not crack down on any of the congressmen.",0,neutral
383,can believe a exit new car n want ?? go fun tell patch ?????? nan,0.6767,positive
384,"i am not always sure, i do not know, i am next with you.",-0.2411,negative
385,devotees don&#39;t care that i&#39;m not straight. ?? and it is also dangerous not to be distracted by all this,0.3248,positive
386,long row c&#39;s roll ull &#39;steal lowe won mando give; &#39;mater (king leon);,0.6369,positive
387,reminds you of your excuses.,0,neutral
388,"i don&#39;t know, i don&#39;t know, i don&#39;t know, i don&#39;t know, i don&#39;t know, i don&#39;t know, i don&#39;t know, i don&#39;t know.",0,neutral
389,what is the difference between human and human beings,0,neutral
390,"after 20-30 years, everyone will be happy, 1 person will be happy, if this is going on, 1 person will be happy.",0.9022,positive
391,absolute,0,neutral
392,ur lowe u la lovez one siday vil - sunk dukh hai,0.128,positive
393,"not only because of the religion, but also because the country was divided into muslims, pakistan, bangladesh and hindus.",0,neutral
394,jazzabko salo salke pendc ase ko soltionz nahi aat * inko publi c pasmonth c ase miljay *,0,neutral
395,vodka guy gave us thandiw forget nation man inter treasury protect nan,0.3612,positive
396,you can&#39;t stop playing like this.,0.2732,positive
397,don&#39;t go for less that your full potential.,0,neutral
398,"blog people are not dead, they are not going to die, they are not going to die, they are not going to die.",0.9166,positive
399,"welcome to india, india, india, india, india, india, india, india, india, india, india, india, india, india, india, india, india, india, india, india, india, india, india, india, india, india, india, india, india, india, india, india, india, india.",0.4588,positive
400,"raj prithivi raj chauhan does not make a mistake, but you are not born",0.1326,positive
401,my nephews are not movie sultans or movie bharatans,0,neutral
402,vivas mere favourit hain bharthan dhon meer merry duthi hahi ek bind hadi pakat hya and dosar rota,0.5423,positive
403,anti-hindu anti-nation inc.,0,neutral
404,modi is requesting that manni jai bhan singh ji pavai be given the post of national high commissioner.,0,neutral
405,lych ab aththmhri baatparkya hatya,0,neutral
406,this is not the first time i&#39;ve heard of such a thing.,0,neutral
407,"keep it quiet, don&#39;t give it away",0,neutral
408,"absolutely non-existent because there is no way for the police to escape, why will the corridor be spoken?",-0.128,negative
409,more than 40 bjp workers have been killed in the incident.,-0.6705,negative
410,word explain love respect dear keep go blast enjoy day may get what nan,0.9201,positive
411,seventy allah&#39;s people are not aware of the fact that they have lost their wealth.,0.2263,positive
412,canal sir pp bare admit hay ignore made person comment pleas focus ship resolve th nan,0.2263,positive
413,patragnfrat bahot ho chuki abh 4 saltho aramkaro sambit dontvorri 5 yer one gat ust,0,neutral
414, na told u girl  ???? night lie s ??????? nan,0,neutral
415,drop name ask question .?? 1 age 2 height 3 far song 4 birthday 5 bad habit 6 best friend 7 good habit nan,0.7236,positive
416,c artiffe 167 mq is not visible,0,neutral
417,congratulations to your bjp,0.5994,positive
418,happy birthday ?????? khushro allah paktmko kamyab kranstay bless 1 ur 50 &#39;sbirthday ????,0.8156,positive
419,weekendtho tabt jab 5 din schoolgond ghisnke baad millat tha nothreachstisfctnan,0,neutral
420,"there is a problem here, why do you want to know what you are like?",0.0258,positive
421,tiranse teloge man sarkar abhi deshi nahi pur bant aur sambhal rahab 03,0,neutral
422,pakiatan,0,neutral
423,why did the burglary come to light in 2013 if it was true ?????????? nun,0.5803,positive
424,"seeing from afar, ganj is rising, looking at xiami 7 pro, it is boiling; ) नन्",0,neutral
425,shono ?????? exxonmobil india,0,neutral
426,ji pranamsir ayushhomoeopathi doctor ki jagah govt bscgnmnursko c ommuniti health health,0,neutral
427,modi bzp india try rahul gandi nave leav post - bjpa,0,neutral
428,"rubik, you are the best and most eloquent person in the world.",0.6369,positive
429,"ave tantleni memekny becxeru sape basah kasurnya ha ?????? lowe tant leni ???????? however, it is not very difficult",0.7341,positive
430,world happy blessings ramadan ramadan month almost power,0.802,positive
431,¿est á tu hijo tuiteando sobral lig de lasleyend btv = buen teleport vukonggol = luch otra linea lmao = los mago and nan,0.5994,positive
432,* sex * someone&#39;s butt doesn&#39;t matter to me ?? sedlif meme memesdali nan,0.1179,positive
433,"this question that has hit my head since the beginning, the pressure is on me.",-0.296,negative
434,thank you for your support.,0.6369,positive
435,muchsti c ki highumid unber bohatpuran val lavn suitszindabad nan,0,neutral
436,do you see the world close to allah? nun,0,neutral
437,isk fayd bhi sirf woh log uthayeng jinko dusro ki problem se koi matlab nahi thod pubic c ko swabhiman se,-0.4019,negative
438,madarchodandi ki sulad suvar teri ma behan beti ko chode tumlu sudhrog,0,neutral
439,i am not a muslim.,0,neutral
440,"it is not a pity that the summer is coming, it is the one who is the uninvited guest, not the one who reaches kitchen.",0.2705,positive
441,agay apni jat pe suar teri bahan ko meri pyaar teri bawa ko tere abaab ki teri ko te,0,neutral
442,meh ab islrki sey inter ct nhi krung jabtakyeh mujh sey pehly inter ctn krelay) nan,-0.0772,negative
443,rahul sircongresperti ki vichardhar bharat ki jant ke beachni bahutp rahi hai logo ke,0,neutral
444,mp ?? jai modiji jai james ????????????????,0,neutral
445,"on behalf of sir aapko and bjp, i wish you all the best and a great success.",0.9403,positive
446,"they don&#39;t speak english, so they don&#39;t speak english.",0,neutral
447,ajk matchk bad sbkhery k92 bas a huv th dosto free no ho india bazlya jaikio q83 valc subbidra a huv th nan.,-0.34,negative
448,"aneet only is your kaal bheem we are unemployed, we have no qualms about being well qualified.",-0.0258,negative
449,and you also take attentele ???? bc it is better than you know how to improve c,0.7757,positive
450,"do not try to curse the jd as muslims, so that the plow is capable of doing anything to you.",0.6652,positive
451,jahilthink avery voter vote bjp gods bhakti netih mindsiklike unan,0,neutral
452,isn&#39;t undertaker safe? &#39; ? getle c tri c it,0.504,positive
453,he is the first hindu to die.,-0.5994,negative
454,vish allah&#39;s khair noor may allah grant good and dunih nan,0.6597,positive
455,manifesto lo undi chestunadu ?? ink problem anti,-0.6553,negative
456,nahi radh ji koan hai that bhagat singh chandrashekhar azad jais deshbhakt dharti pe janhami,0,neutral
457,ahhhh allah allah essay mahab sahab ki kamfitz fermaye,0,neutral
458,"mani mani c ongratul ???? now you have 2209 followers, why are you so happy ???????? रम् रम्स बोय् _… नन्",0.7718,positive
459,what a wonderful way to screw people over. ?? प मेएत् ग्रेट कनमन्द्यन् ओहपर मकपप्प्,0.5661,positive
460,vyapari hai usdin modi ji kphoto aur dialogk cd becheg! ! ! nun,0,neutral
461,farmer omg &#39;sbeauti ?? द्रमत् नन्,0,neutral
462,what happened to abe randy? ? ? free goods have been discontinued,0.5913,positive
463,kab sudhrog bjp ke paltu anchor chitput ghatna bt rahe ho itni fatti hai nan,0,neutral
464,ppp xardari subpe bhari? sharon shikri zardari? agbari again? nun,0,neutral
465,"that i don&#39;t trust you, every time you give me the last c ercl ?? nun",0.5661,positive
466,this is not a bad thing at all.,0.431,positive
467,अयाआइक मग्शत् दव् १ स्त् दय स्चोओल ???????? nun,0,neutral
468,thank you for your kind words.,0.7096,positive
469,happy new month below yahweh merci still settle case thank mrs seen ogunfil way fro,0.7351,positive
470,fave film c ome soone ardaskaran paazi ?? paz teaser,0.3094,positive
471,sad allah spear someone love away remember good allah beauty nan,0.8316,positive
472,?????? what&#39;s so significant about a goat&#39;s head? &quot; nun,0.5149,positive
473,"happy birthday, why are you laughing ????????????????? ?? piti ji alway blassssss u ???? ?? father is not",0.8343,positive
474,yes u got right remove infiltr except believe human human later,0.4019,positive
475,"sir, this is a very commendable decision when you listen to us",0,neutral
476,oath hote hi plabblemedia apne agend lekar chalu bantavar ki rajneeti rajnet kum aur media vale zyad kart hai nan,0,neutral
477,yeh toh kuch bhi nahi hai 05-junke baadworld c upvi postpo ho jayega bhai ka stardom ??,0,neutral
478,truth fauz mulk nahi chal sakti ho sub se se majbut munzam ye ye haram khor chor zahil bay amin seuss,0.3182,positive
479,isn&#39;t it because of the love and affection that allah has given to those who seem to be blind ?? nun,0.7399,positive
480,you don&#39;t have any naves that look like such nonsense for the country.,-0.0516,negative
481,"nevs18 is not only good but you have a lot of good news, but it is only in the form of bicbotti sc am only.",0.4848,positive
482,dream see about perform since chronic #  nan,0.25,positive
483,the country that has progressed after 2014 was not the only one after the death of sab modi zi,-0.5994,negative
484,you have beautiful awareness that there is a lot of trouble as to why you are free,0.6705,positive
485,young india youth prem khandu ji&#39;s oath of allegiance,0,neutral
486,"first of all, he stopped using amoe poetry - all writing is over.",-0.2263,negative
487,happy birthday fati churailmay mani mani mani sha allah stay bless ???? don&#39;t sleep,0.8156,positive
488,hotell buckwheat haybitu lear &amp; fondcreat hollovsc anne nunn,0,neutral
489,a know waist i well bc 'm hyderabad ..,0.2732,positive
490,bose07 if you don&#39;t have any congratulations,0.5994,positive
491,bjnh ni uk khud ki ehom ko ko jaat mum banterje ki jaad khoon khush ko kh rahe hai hai aur miyya hai modi jee,0,neutral
492,jyot to jyoti mod jay that he was very much in love for subhkamnayya mahanta ????????????????????????,0.7524,positive
493,oye bhagori pehl modeltovn hisabjag siasat khelt ho dead bodi ko bhi spray nahi kert ghatya lognan,-0.6486,negative
494,know jenny anyway fight everyone may st i love u you nan,0.3818,positive
495,pledgeagainstcorrupt good more our g bless us give us power sea,0.7152,positive
496,you like me ???? what is your ideal of today&#39;s politics ???? vantsea minister &amp; nunn,0.782,positive
497,he is not really a gossip,0.1837,positive
498,it is not a mistake to say that the name pitch that is inserted is the one that gives the motive.,0.2584,positive
499,hi friend allah bless cut grand daughter pus suggest beauty name start k q,0.8934,positive
500,dont hata explain muddy know everyone proud matter,0.4939,positive
501,talk about rubbing salt in my wounds - d&#39;oh!,0,neutral
502,the muslims of the country have always been interested in his fundraiser.,0.4019,positive
503,allahu ta&#39;ala and the family of the prophet (peace and blessings of allaah be upon him),0.7906,positive
504,marital constipation is bharatthiside -,0,neutral
505,"in the past, it is impossible not to leave your apartment without 200 rupees.",0.0382,positive
506,pasteot boy india demo ccré mein right choos,0,neutral
507,why are people stealing money from their homes and making money?,-0.5719,negative
508,sharm govt 5sal juml diya hum a yeh bjp sarkar juml se siv aur ka,0,neutral
509,jb hindustan himself is a hindu son,0,neutral
510,#NAME?,0,neutral
511,south africa even try world cup far like apology letter cricket samoan nan,0.4019,positive
512,mpc is a circle of english bring the information in such a way that the circuit flap,0,neutral
513,tveet bahute late ho gai bhai bhartin 5 dayanna,0,neutral
514,दि c तोम्हरे अब्ब (रहुल्) जैस् c ओवेर किआ तुने ????॥ nun,0,neutral
515,jb itni ft rhh muh ku maar ja jaat hai dush dukteet dekh ki ??? why,0,neutral
516,modi is not with anyone and why is he free of modi&#39;s lies?,0.128,positive
517,then the story of the loan is charged,-0.2023,negative
518,"there is no such thing as a &quot;new&quot; problem, but there is no such thing as a &quot;perfect&quot; student.",-0.6428,negative
